codigo_ocorrencia,aeronave_matricula,aeronave_operador_categoria,aeronave_tipo_veiculo,aeronave_fabricante,aeronave_modelo,aeronave_tipo_icao,aeronave_motor_tipo,aeronave_motor_quantidade,aeronave_pmd,aeronave_pmd_categoria,aeronave_assentos,aeronave_ano_fabricacao,aeronave_pais_fabricante,aeronave_pais_registro,aeronave_registro_categoria,aeronave_registro_segmento,aeronave_voo_origem,aeronave_voo_destino,aeronave_fase_operacao,aeronave_fase_operacao_icao,aeronave_tipo_operacao,aeronave_nivel_dano,total_fatalidades,aeronave_dia_extracao
200909241805184,PRHAZ,OPERADOR PARTICULAR,AVI√O,BEECH AIRCRAFT,G36,BE36,PIST√O,MONOMOTOR,1656,AT… 2250 KG,6,2008,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SBRP,SDLK,POUSO,LANDING,VOO PRIVADO,SUBSTANCIAL,0,5/31/2019
200909294608843,PTDZR,OPERADOR DE AERONAVE,AVI√O,PIPER AIRCRAFT,PA-28-140,P28A,PIST√O,MONOMOTOR,975,AT… 2250 KG,4,1972,ESTADOS UNIDOS,BRASIL,PRI,INSTRU«√O,SBPR,SBBH,ESTACIONAMENTO,STANDING,VOO DE INSTRU«√O,LEVE,0,5/31/2019
201012208485966,PTDZR,ESCOLA DE AVIA«√O,AVI√O,PIPER AIRCRAFT,PA-28-140,P28A,PIST√O,MONOMOTOR,975,AT… 2250 KG,4,1972,ESTADOS UNIDOS,BRASIL,PRI,INSTRU«√O,SBPR,SBBH,DECOLAGEM,TAKEOFF,VOO DE INSTRU«√O,LEVE,0,5/31/2019
200910046582372,PRETT,OPERADOR PARTICULAR,AVI√O,EMBRAER,EMB-810C,PA34,PIST√O,BIMOTOR,2073,AT… 2250 KG,6,1976,BRASIL,BRASIL,TPP,PARTICULAR,SSBL,SDAM,POUSO,LANDING,VOO PRIVADO,SUBSTANCIAL,0,5/31/2019
200910191275749,PRSCO,ORG√O P√öBLICO,HELICOPTERO,SCHWEIZER,269C-1,H269,PIST√O,MONOMOTOR,794,AT… 2250 KG,2,2007,ESTADOS UNIDOS,BRASIL,ADE,ADMINISTRA«√O DIRETA,****,****,OUTRA FASE,UNKNOWN,VOO N√O REGULAR,DESTRU√çDA,0,5/31/2019
200910107961461,PRAGB,OPERADOR DE AERONAVE,AVI√O,PIPER AIRCRAFT,PA-36-300,PA36,PIST√O,MONOMOTOR,1996,AT… 2250 KG,1,1977,ESTADOS UNIDOS,BRASIL,SAE-AG,AGRÕCOLA,****,****,OUTRA FASE,UNKNOWN,OPERA«√O AGRÕCOLA,SUBSTANCIAL,0,5/31/2019
200910173501128,PTNBV,OPERADOR PARTICULAR,AVI√O,NEIVA INDUSTRIA AERONAUTICA,EMB-710,P28B,PIST√O,MONOMOTOR,1361,AT… 2250 KG,4,1975,BRASIL,BRASIL,TPP,PARTICULAR,SSCN,SSTL,DECOLAGEM,TAKEOFF,VOO PRIVADO,SUBSTANCIAL,0,5/31/2019
200910129260596,PPAFM,OPERADOR PARTICULAR,AVI√O,EMBRAER,EMB-500,E50P,JATO,BIMOTOR,4750,ENTRE 2250 E 5700 KG,6,2009,BRASIL,BRASIL,TPP,PARTICULAR,****,****,CORRIDA APOS POUSO,LANDING,VOO PRIVADO,SUBSTANCIAL,0,5/31/2019
200910195921416,PTGUD,OPERADOR DE AERONAVE,AVI√O,NEIVA INDUSTRIA AERONAUTICA,EMB-201A,IPAN,PIST√O,MONOMOTOR,1800,AT… 2250 KG,1,1980,BRASIL,BRASIL,SAE-AG,AGRÕCOLA,****,****,ESPECIALIZADA,MANEUVERING,OPERA«√O AGRÕCOLA,SUBSTANCIAL,0,5/31/2019
200910285879115,PTVMY,OPERADOR PARTICULAR,AVI√O,NEIVA INDUSTRIA AERONAUTICA,EMB-720D,PA32,PIST√O,MONOMOTOR,1633,AT… 2250 KG,7,1991,BRASIL,BRASIL,TPP,PARTICULAR,SIXM,SBEK,CIRCUITO DE TR√ÅFEGO,APPROACH,VOO PRIVADO,SUBSTANCIAL,0,5/31/2019
200912203197338,PREJP,ESCOLA DE AVIA«√O,AVI√O,CESSNA AIRCRAFT,152,C152,PIST√O,MONOMOTOR,757,AT… 2250 KG,2,1978,ESTADOS UNIDOS,BRASIL,PRI,INSTRU«√O,SBJD,SBJD,CORRIDA APOS POUSO,LANDING,VOO DE INSTRU«√O,SUBSTANCIAL,0,5/31/2019
201106181545210,PREJP,ESCOLA DE AVIA«√O,AVI√O,CESSNA AIRCRAFT,152,C152,PIST√O,MONOMOTOR,757,AT… 2250 KG,2,1978,ESTADOS UNIDOS,BRASIL,PRI,INSTRU«√O,****,****,POUSO,LANDING,VOO DE INSTRU«√O,NENHUM,0,5/31/2019
201005063075997,PRMTL,OPERADOR DE AERONAVE,AVI√O,BOEING COMPANY,727-2J7,B722,JATO,TRIMOTOR,88451,ACIMA DE 5700 KG,173,0,ESTADOS UNIDOS,BRASIL,TPR,REGULAR,****,****,CORRIDA APOS POUSO,LANDING,VOO REGULAR,LEVE,0,5/31/2019
200912173927871,PRMTL,OPERADOR DE AERONAVE,AVI√O,BOEING COMPANY,727-2J7,B722,JATO,TRIMOTOR,88451,ACIMA DE 5700 KG,173,0,ESTADOS UNIDOS,BRASIL,TPR,REGULAR,****,****,APROXIMA«√O FINAL,APPROACH,VOO REGULAR,SUBSTANCIAL,0,5/31/2019
201204065721519,PTNKJ,OPERADOR PARTICULAR,AVI√O,NEIVA INDUSTRIA AERONAUTICA,EMB-711C,P28R,PIST√O,MONOMOTOR,1202,AT… 2250 KG,4,1977,BRASIL,BRASIL,TPP,PARTICULAR,****,****,CRUZEIRO,EN ROUTE,VOO PRIVADO,SUBSTANCIAL,0,5/31/2019
200912292900377,PTNKJ,OPERADOR PARTICULAR,AVI√O,NEIVA INDUSTRIA AERONAUTICA,EMB-711C,P28R,PIST√O,MONOMOTOR,1202,AT… 2250 KG,4,1977,BRASIL,BRASIL,TPP,PARTICULAR,SWUZ,SBGO,DECOLAGEM,TAKEOFF,VOO PRIVADO,SUBSTANCIAL,0,5/31/2019
201101238794336,PTYDW,AEROCLUBE,HELICOPTERO,ROBINSON HELICOPTER,R22 BETA,R22,PIST√O,MONOMOTOR,621,AT… 2250 KG,2,1998,ESTADOS UNIDOS,BRASIL,PRI,INSTRU«√O,****,****,SUBIDA,EN ROUTE,VOO DE INSTRU«√O,SUBSTANCIAL,0,5/31/2019
201402132396448,PTYDW,ESCOLA DE AVIA«√O,HELICOPTERO,ROBINSON HELICOPTER,R22 BETA,R22,PIST√O,MONOMOTOR,621,AT… 2250 KG,2,1998,ESTADOS UNIDOS,BRASIL,PRI,INSTRU«√O,SNPA,SJLY,NAVEGA«√O A BAIXA ALTURA,MANEUVERING,VOO DE INSTRU«√O,LEVE,0,5/31/2019
200910106918800,PTYDW,AEROCLUBE,HELICOPTERO,ROBINSON HELICOPTER,R22 BETA,R22,PIST√O,MONOMOTOR,621,AT… 2250 KG,2,1998,ESTADOS UNIDOS,BRASIL,PRI,INSTRU«√O,****,****,POUSO,LANDING,VOO DE INSTRU«√O,LEVE,0,5/31/2019
200911042920715,PTJOE,OPERADOR PARTICULAR,AVI√O,CESSNA AIRCRAFT,U206F,C206,PIST√O,MONOMOTOR,1633,AT… 2250 KG,6,1974,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SBMA,****,DECOLAGEM,TAKEOFF,VOO PRIVADO,SUBSTANCIAL,0,5/31/2019
200911228309960,PRKKR,OPERADOR PARTICULAR,AVI√O,CESSNA AIRCRAFT,T210R,C210,PIST√O,MONOMOTOR,1860,AT… 2250 KG,6,1985,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SBBH,SBJD,CRUZEIRO,EN ROUTE,VOO PRIVADO,SUBSTANCIAL,0,5/31/2019
201706231923184,PRKKR,OPERADOR PARTICULAR,AVI√O,CESSNA AIRCRAFT,T210R,C210,PIST√O,MONOMOTOR,1860,AT… 2250 KG,6,1985,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SWSI,SWHP,CRUZEIRO,EN ROUTE,VOO PRIVADO,LEVE,0,5/31/2019
200911137016906,PTWFG,OPERADOR DE AERONAVE,AVI√O,AIR TRACTOR,AT-401B,AT3P,PIST√O,MONOMOTOR,2722,ENTRE 2250 E 5700 KG,1,1995,ESTADOS UNIDOS,BRASIL,SAE,ESPECIALIZADA,****,****,DECOLAGEM,TAKEOFF,OPERA«√O ESPECIALIZADA,SUBSTANCIAL,0,5/31/2019
200911231532770,PTVIF,OPERADOR PARTICULAR,AVI√O,NEIVA INDUSTRIA AERONAUTICA,EMB-720D,PA32,PIST√O,MONOMOTOR,1633,AT… 2250 KG,7,1989,BRASIL,BRASIL,TPP,PARTICULAR,SWRD,****,CRUZEIRO,EN ROUTE,VOO PRIVADO,SUBSTANCIAL,0,5/31/2019
200912297155678,PTGVO,OPERADOR DE AERONAVE,AVI√O,NEIVA INDUSTRIA AERONAUTICA,EMB-201A,IPAN,PIST√O,MONOMOTOR,1800,AT… 2250 KG,1,1980,BRASIL,BRASIL,SAE,ESPECIALIZADA,****,****,POUSO,LANDING,OPERA«√O ESPECIALIZADA,DESTRU√çDA,1,5/31/2019
201802271936009,PRSUB,OPERADOR DE AERONAVE,AVI√O,CESSNA AIRCRAFT,A188B,C188,PIST√O,MONOMOTOR,1812,AT… 2250 KG,1,1973,ESTADOS UNIDOS,BRASIL,SAE-AG,AGRÕCOLA,****,****,POUSO,LANDING,OPERA«√O AGRÕCOLA,SUBSTANCIAL,0,5/31/2019
200912289948837,PRSUB,OPERADOR DE AERONAVE,AVI√O,CESSNA AIRCRAFT,A188B,C188,PIST√O,MONOMOTOR,1812,AT… 2250 KG,1,1973,ESTADOS UNIDOS,BRASIL,SAE-AG,AGRÕCOLA,****,****,DECOLAGEM,TAKEOFF,OPERA«√O AGRÕCOLA,SUBSTANCIAL,1,5/31/2019
200912236609154,PRVVC,OPERADOR PARTICULAR,HELICOPTERO,ROBINSON HELICOPTER,R44 II,R44,PIST√O,MONOMOTOR,1134,AT… 2250 KG,4,2009,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SBMT,****,CRUZEIRO,EN ROUTE,VOO PRIVADO,DESTRU√çDA,2,5/31/2019
200912201790918,PRNAT,OPERADOR PARTICULAR,AVI√O,CIRRUS DESIGN,SR22,SR22,PIST√O,MONOMOTOR,1542,AT… 2250 KG,4,2005,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SBJD,SBJD,DECOLAGEM,TAKEOFF,VOO PRIVADO,SUBSTANCIAL,0,5/31/2019
201307196291986,PTWQV,OPERADOR DE AERONAVE,AVI√O,AIR TRACTOR,AT-402A,AT3T,TURBOHELICE,MONOMOTOR,3175,ENTRE 2250 E 5700 KG,1,1999,ESTADOS UNIDOS,BRASIL,SAE-AG,AGRÕCOLA,SWTS,SDVI,DECOLAGEM,TAKEOFF,OPERA«√O AGRÕCOLA,SUBSTANCIAL,0,5/31/2019
200911258892588,PTWQV,OPERADOR DE AERONAVE,AVI√O,AIR TRACTOR,AT-402A,AT3T,TURBOHELICE,MONOMOTOR,3175,ENTRE 2250 E 5700 KG,1,1999,ESTADOS UNIDOS,BRASIL,SAE,ESPECIALIZADA,SWKM,****,POUSO,LANDING,OPERA«√O ESPECIALIZADA,LEVE,0,5/31/2019
201012132567335,PRWJO,OPERADOR DE AERONAVE,AVI√O,BOEING COMPANY,737-3Q8,B733,JATO,BIMOTOR,61234,ACIMA DE 5700 KG,156,1993,ESTADOS UNIDOS,BRASIL,TPR,REGULAR,****,****,SUBIDA,EN ROUTE,VOO REGULAR,NENHUM,0,5/31/2019
200911283718852,PRWJO,OPERADOR DE AERONAVE,AVI√O,BOEING COMPANY,737-3Q8,B733,JATO,BIMOTOR,61234,ACIMA DE 5700 KG,156,1993,ESTADOS UNIDOS,BRASIL,TPR,REGULAR,****,****,SUBIDA,EN ROUTE,VOO REGULAR,NENHUM,0,5/31/2019
201012108109141,PRWJO,OPERADOR DE AERONAVE,AVI√O,BOEING COMPANY,737-3Q8,B733,JATO,BIMOTOR,61234,ACIMA DE 5700 KG,156,1993,ESTADOS UNIDOS,BRASIL,TPR,REGULAR,****,****,DESCIDA,EN ROUTE,VOO REGULAR,LEVE,0,5/31/2019
201203113784921,PRPSF,OPERADOR DE AERONAVE,AVI√O,EMBRAER,EMB-145EP,E145,JATO,BIMOTOR,20990,ACIMA DE 5700 KG,54,1997,BRASIL,BRASIL,TPR,REGULAR,****,****,SUBIDA,EN ROUTE,VOO REGULAR,NENHUM,0,5/31/2019
200910303465386,PRPSF,OPERADOR DE AERONAVE,AVI√O,EMBRAER,EMB-145EP,E145,JATO,BIMOTOR,20990,ACIMA DE 5700 KG,54,1997,BRASIL,BRASIL,TPR,REGULAR,****,****,SUBIDA,EN ROUTE,VOO REGULAR,NENHUM,0,5/31/2019
201104128230954,PRPSF,OPERADOR DE AERONAVE,AVI√O,EMBRAER,EMB-145EP,E145,JATO,BIMOTOR,20990,ACIMA DE 5700 KG,54,1997,BRASIL,BRASIL,TPR,REGULAR,****,****,DECOLAGEM,TAKEOFF,VOO REGULAR,NENHUM,0,5/31/2019
200912122546567,PTWSI,OPERADOR PARTICULAR,AVI√O,RAYTHEON AIRCRAFT,B300,B350,TURBOHELICE,BIMOTOR,6804,ACIMA DE 5700 KG,11,1997,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SBCY,SWSG,SUBIDA,EN ROUTE,VOO PRIVADO,LEVE,0,5/31/2019
201002079392003,PTNQX,OPERADOR PARTICULAR,AVI√O,NEIVA INDUSTRIA AERONAUTICA,EMB-711A,P28R,PIST√O,MONOMOTOR,1202,AT… 2250 KG,4,1979,BRASIL,BRASIL,TPP,PARTICULAR,SWUZ,SNTY,DECOLAGEM,TAKEOFF,VOO PRIVADO,SUBSTANCIAL,0,5/31/2019
201705031412107,PTNQX,OPERADOR PARTICULAR,AVI√O,NEIVA INDUSTRIA AERONAUTICA,EMB-711A,P28R,PIST√O,MONOMOTOR,1202,AT… 2250 KG,4,1979,BRASIL,BRASIL,TPP,PARTICULAR,SWUZ,SWUZ,POUSO,LANDING,VOO PRIVADO,LEVE,0,5/31/2019
201002059026128,PTLVI,OPERADOR PARTICULAR,AVI√O,BEECH AIRCRAFT,C90,BE9L,TURBOHELICE,BIMOTOR,4377,ENTRE 2250 E 5700 KG,8,1979,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,****,****,DECOLAGEM,TAKEOFF,VOO PRIVADO,NENHUM,0,5/31/2019
201108108913400,PPPTO,OPERADOR DE AERONAVE,AVI√O,AEROSPATIALE AND ALENIA,ATR-72-212A,AT72,TURBOHELICE,BIMOTOR,22500,ACIMA DE 5700 KG,73,2008,FRAN«A,BRASIL,TPR,REGULAR,****,****,POUSO,LANDING,VOO REGULAR,NENHUM,0,5/31/2019
201404226888212,PPPTO,OPERADOR DE AERONAVE,AVI√O,AEROSPATIALE AND ALENIA,ATR-72-212A,AT72,TURBOHELICE,BIMOTOR,22500,ACIMA DE 5700 KG,73,2008,FRAN«A,BRASIL,TPR,REGULAR,****,****,DECOLAGEM,TAKEOFF,VOO REGULAR,NENHUM,0,5/31/2019
201511245961844,PPPTO,OPERADOR DE AERONAVE,AVI√O,AEROSPATIALE AND ALENIA,ATR-72-212A,AT72,TURBOHELICE,BIMOTOR,22500,ACIMA DE 5700 KG,73,2008,FRAN«A,BRASIL,TPR,REGULAR,SBSR,SBGR,DECOLAGEM,TAKEOFF,VOO REGULAR,NENHUM,0,5/31/2019
201204017174257,PPPTO,OPERADOR DE AERONAVE,AVI√O,AEROSPATIALE AND ALENIA,ATR-72-212A,AT72,TURBOHELICE,BIMOTOR,22500,ACIMA DE 5700 KG,73,2008,FRAN«A,BRASIL,TPR,REGULAR,****,****,APROXIMA«√O FINAL,APPROACH,VOO REGULAR,NENHUM,0,5/31/2019
201610251622473,PPPTO,OPERADOR DE AERONAVE,AVI√O,AEROSPATIALE AND ALENIA,ATR-72-212A,AT72,TURBOHELICE,BIMOTOR,22500,ACIMA DE 5700 KG,73,2008,FRAN«A,BRASIL,TPR,REGULAR,SBBH,SBRP,DESCIDA,EN ROUTE,VOO REGULAR,NENHUM,0,5/31/2019
201001109069046,PPPTO,OPERADOR DE AERONAVE,AVI√O,AEROSPATIALE AND ALENIA,ATR-72-212A,AT72,TURBOHELICE,BIMOTOR,22500,ACIMA DE 5700 KG,73,2008,FRAN«A,BRASIL,TPR,REGULAR,****,****,ARREMETIDA NO AR,APPROACH,VOO REGULAR,LEVE,0,5/31/2019
201310027016950,PPPTO,OPERADOR DE AERONAVE,AVI√O,AEROSPATIALE AND ALENIA,ATR-72-212A,AT72,TURBOHELICE,BIMOTOR,22500,ACIMA DE 5700 KG,73,2008,FRAN«A,BRASIL,TPR,REGULAR,****,****,SUBIDA,EN ROUTE,VOO REGULAR,NENHUM,0,5/31/2019
201001281486823,PRLGJ,OPERADOR DE AERONAVE,AVI√O,BOEING COMPANY,757-225,B752,JATO,BIMOTOR,108862,ACIMA DE 5700 KG,5,1984,ESTADOS UNIDOS,BRASIL,TPR,REGULAR,****,****,SUBIDA,EN ROUTE,VOO REGULAR,NENHUM,0,5/31/2019
200912019489770,PTMVF,OPERADOR DE AERONAVE,AVI√O,AIRBUS INDUSTRIE,A330-203,A332,JATO,BIMOTOR,233000,ACIMA DE 5700 KG,242,2002,FRAN«A,BRASIL,TPR,REGULAR,****,****,SUBIDA,EN ROUTE,VOO REGULAR,NENHUM,0,5/31/2019
201804271802519,PTWKN,OPERADOR DE AERONAVE,AVI√O,CESSNA AIRCRAFT,A188B,C188,PIST√O,MONOMOTOR,1497,AT… 2250 KG,1,1976,ESTADOS UNIDOS,BRASIL,SAE-AG,AGRÕCOLA,###!,###!,DECOLAGEM,TAKEOFF,OPERA«√O AGRÕCOLA,LEVE,0,5/31/2019
201002061100523,PTWKN,OPERADOR DE AERONAVE,AVI√O,CESSNA AIRCRAFT,A188B,C188,PIST√O,MONOMOTOR,1497,AT… 2250 KG,1,1976,ESTADOS UNIDOS,BRASIL,SAE-AG,AGRÕCOLA,****,****,DECOLAGEM,TAKEOFF,OPERA«√O AGRÕCOLA,DESTRU√çDA,1,5/31/2019
201211041491464,PRAPM,ORG√O P√öBLICO,AVI√O,AEROMOT,AMT-200SO,RF10,PIST√O,MONOMOTOR,1050,AT… 2250 KG,2,2007,BRASIL,BRASIL,ADE,ADMINISTRA«√O DIRETA,SNTF,SNTF,POUSO,LANDING,OPERA«√O POLICIAL,LEVE,0,5/31/2019
200909218271248,PRAPM,ORG√O P√öBLICO,AVI√O,AEROMOT,AMT-200SO,RF10,PIST√O,MONOMOTOR,1050,AT… 2250 KG,2,2007,BRASIL,BRASIL,ADE,ADMINISTRA«√O DIRETA,****,****,T¡XI,TAXI,OPERA«√O POLICIAL,LEVE,0,5/31/2019
201204293181393,PRAPM,ORG√O P√öBLICO,AVI√O,AEROMOT,AMT-200SO,RF10,PIST√O,MONOMOTOR,1050,AT… 2250 KG,2,2007,BRASIL,BRASIL,ADD,ADMINISTRA«√O DIRETA,****,****,T¡XI,TAXI,OPERA«√O POLICIAL,LEVE,0,5/31/2019
200910112409348,PTZAG,OPERADOR PARTICULAR,AVI√O,***,RV-7A,ZZZZ,PIST√O,MONOMOTOR,816,AT… 2250 KG,2,2009,N√O IDENTIFICADO,BRASIL,PET,EXPERIMENTAL,****,****,INDETERMINADA,UNKNOWN,VOO EXPERIMENTAL,DESTRU√çDA,2,5/31/2019
201002107755189,PTYRE,OPERADOR PARTICULAR,HELICOPTERO,EUROCOPTER FRANCE,AS 350 BA,***,TURBOEIXO,MONOMOTOR,2100,AT… 2250 KG,6,1994,FRAN«A,BRASIL,TPP,PARTICULAR,SBMT,SBMT,CRUZEIRO,EN ROUTE,VOO PRIVADO,DESTRU√çDA,1,5/31/2019
201002065016376,PUFLK,OPERADOR PARTICULAR,ULTRALEVE,***,RV-9,ULAC,PIST√O,MONOMOTOR,735,AT… 2250 KG,2,2004,N√O IDENTIFICADO,BRASIL,PET,EXPERIMENTAL,****,****,APROXIMA«√O FINAL,APPROACH,VOO EXPERIMENTAL,SUBSTANCIAL,2,5/31/2019
201001274665229,PRUGO,OPERADOR PARTICULAR,AVI√O,EMBRAER,EMB-810C,PA34,PIST√O,BIMOTOR,2073,AT… 2250 KG,6,1981,BRASIL,BRASIL,TPP,PARTICULAR,SDCO,SWRT,SUBIDA,EN ROUTE,VOO PRIVADO,DESTRU√çDA,2,5/31/2019
201001194369239,PTFNI,OPERADOR DE AERONAVE,AVI√O,CESSNA AIRCRAFT,A188B,C188,PIST√O,MONOMOTOR,1905,AT… 2250 KG,1,1977,ESTADOS UNIDOS,BRASIL,SAE-AG,AGRÕCOLA,****,****,DECOLAGEM,TAKEOFF,OPERA«√O AGRÕCOLA,SUBSTANCIAL,0,5/31/2019
201001235077117,PTOHL,OPERADOR PARTICULAR,AVI√O,CESSNA AIRCRAFT,210N,C210,PIST√O,MONOMOTOR,1724,AT… 2250 KG,6,1981,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,****,****,POUSO,LANDING,VOO PRIVADO,DESTRU√çDA,1,5/31/2019
201001269768025,PTYSG,OPERADOR DE AERONAVE,HELICOPTERO,ROBINSON HELICOPTER,R44,R44,PIST√O,MONOMOTOR,1088,AT… 2250 KG,4,1997,ESTADOS UNIDOS,BRASIL,SAE,ESPECIALIZADA,SDMZ,****,DECOLAGEM,TAKEOFF,OPERA«√O ESPECIALIZADA,SUBSTANCIAL,0,5/31/2019
201001242939426,PUMEL,OPERADOR PARTICULAR,ULTRALEVE,***,MISTRAL 582C,ULAC,PIST√O,MONOMOTOR,430,AT… 2250 KG,2,2000,N√O IDENTIFICADO,BRASIL,PET,EXPERIMENTAL,****,****,SUBIDA,EN ROUTE,VOO EXPERIMENTAL,SUBSTANCIAL,1,5/31/2019
201002214011247,PTNIJ,OPERADOR PARTICULAR,AVI√O,NEIVA INDUSTRIA AERONAUTICA,EMB-711C,P28R,PIST√O,MONOMOTOR,1202,AT… 2250 KG,4,1976,BRASIL,BRASIL,TPP,PARTICULAR,SBCN,SBBR,POUSO,LANDING,VOO PRIVADO,SUBSTANCIAL,0,5/31/2019
201402145021450,PTWHV,OPERADOR PARTICULAR,AVI√O,EMBRAER,EMB-810C,PA34,PIST√O,BIMOTOR,2073,AT… 2250 KG,6,1977,BRASIL,BRASIL,TPP,PARTICULAR,****,****,POUSO,LANDING,VOO PRIVADO,LEVE,0,5/31/2019
201002078611033,PTUML,OPERADOR PARTICULAR,AVI√O,NEIVA INDUSTRIA AERONAUTICA,EMB-202,IPAN,PIST√O,MONOMOTOR,1800,AT… 2250 KG,1,2000,BRASIL,BRASIL,SAE-AG,AGRÕCOLA,****,****,ESPECIALIZADA,MANEUVERING,OPERA«√O AGRÕCOLA,SUBSTANCIAL,0,5/31/2019
201001264643698,PRSAM,OPERADOR PARTICULAR,AVI√O,BEECH AIRCRAFT,F33A,BE33,PIST√O,MONOMOTOR,1588,AT… 2250 KG,4,1994,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SBGO,SBPJ,POUSO,LANDING,VOO PRIVADO,SUBSTANCIAL,0,5/31/2019
201001119809839,PTUTM,OPERADOR PARTICULAR,AVI√O,NEIVA INDUSTRIA AERONAUTICA,EMB-202A,IPAN,PIST√O,MONOMOTOR,1800,AT… 2250 KG,1,2005,BRASIL,BRASIL,SAE-AG,AGRÕCOLA,****,****,OUTRA FASE,UNKNOWN,OPERA«√O AGRÕCOLA,LEVE,0,5/31/2019
201001042791325,PTURT,OPERADOR PARTICULAR,AVI√O,NEIVA INDUSTRIA AERONAUTICA,EMB-202,IPAN,PIST√O,MONOMOTOR,1800,AT… 2250 KG,1,2004,BRASIL,BRASIL,SAE-AG,AGRÕCOLA,SDYF,SDYF,NAVEGA«√O A BAIXA ALTURA,MANEUVERING,OPERA«√O AGRÕCOLA,DESTRU√çDA,0,5/31/2019
201103254802476,PRMYE,OPERADOR DE AERONAVE,AVI√O,AIRBUS INDUSTRIE,A320-214,A320,JATO,BIMOTOR,70000,ACIMA DE 5700 KG,184,2009,FRAN«A,BRASIL,TPR,REGULAR,****,****,DECOLAGEM,TAKEOFF,VOO REGULAR,LEVE,0,5/31/2019
201001278778743,PRMYE,OPERADOR DE AERONAVE,AVI√O,AIRBUS INDUSTRIE,A320-214,A320,JATO,BIMOTOR,70000,ACIMA DE 5700 KG,184,2009,FRAN«A,BRASIL,TPR,REGULAR,****,****,T¡XI,TAXI,VOO REGULAR,LEVE,0,5/31/2019
201901281340433,PTUPW,OPERADOR DE AERONAVE,AVI√O,NEIVA INDUSTRIA AERONAUTICA,EMB-202,IPAN,PIST√O,MONOMOTOR,1800,AT… 2250 KG,1,2003,BRASIL,BRASIL,SAE-AG,AGRÕCOLA,****,****,DECOLAGEM,TAKEOFF,OPERA«√O AGRÕCOLA,SUBSTANCIAL,0,5/31/2019
201001283874066,PTUPW,OPERADOR PARTICULAR,AVI√O,NEIVA INDUSTRIA AERONAUTICA,EMB-202,IPAN,PIST√O,MONOMOTOR,1800,AT… 2250 KG,1,2003,BRASIL,BRASIL,SAE,ESPECIALIZADA,SSJA,SSZW,ESPECIALIZADA,MANEUVERING,OPERA«√O ESPECIALIZADA,LEVE,0,5/31/2019
201001239124746,PTOLF,OPERADOR PARTICULAR,AVI√O,PIPER AIRCRAFT,PA-31T1,PAY1,TURBOHELICE,BIMOTOR,3946,ENTRE 2250 E 5700 KG,7,1980,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SBNF,SBBI,CORRIDA APOS POUSO,LANDING,VOO PRIVADO,NENHUM,0,5/31/2019
201001108837298,PTZPJ,OPERADOR PARTICULAR,AVI√O,ANTONIO CESAR DA SILVA AMARAL,LANCAIR SUPER E,ZZZZ,PIST√O,MONOMOTOR,1452,AT… 2250 KG,4,2009,N√O IDENTIFICADO,BRASIL,PET,EXPERIMENTAL,****,****,POUSO,LANDING,VOO EXPERIMENTAL,SUBSTANCIAL,0,5/31/2019
201002038111142,PRWAR,OPERADOR DE AERONAVE,AVI√O,CESSNA AIRCRAFT,A188B,C188,PIST√O,MONOMOTOR,1497,AT… 2250 KG,1,1975,ESTADOS UNIDOS,BRASIL,SAE,ESPECIALIZADA,****,****,ESPECIALIZADA,MANEUVERING,OPERA«√O ESPECIALIZADA,NENHUM,0,5/31/2019
201001219728729,PRESP,ORG√O P√öBLICO,AVI√O,HAWKER BEECHCRAFT,B200GT,BE20,TURBOHELICE,BIMOTOR,5670,ENTRE 2250 E 5700 KG,9,2008,ESTADOS UNIDOS,BRASIL,ADE,ADMINISTRA«√O DIRETA,****,****,MANOBRA,MANEUVERING,OPERA«√O POLICIAL,LEVE,0,5/31/2019
201001207785633,PRLJR,OPERADOR PARTICULAR,AVI√O,PILATUS,PC-12/47,PC12,TURBOHELICE,MONOMOTOR,4740,ENTRE 2250 E 5700 KG,10,2006,SUI«A,BRASIL,TPP,PARTICULAR,****,****,CORRIDA APOS POUSO,LANDING,VOO PRIVADO,NENHUM,0,5/31/2019
201001101030729,PTGPL,OPERADOR DE AERONAVE,AVI√O,NEIVA INDUSTRIA AERONAUTICA,EMB-201,IPAN,PIST√O,MONOMOTOR,1800,AT… 2250 KG,1,1977,BRASIL,BRASIL,SAE,ESPECIALIZADA,****,****,CHEQUE DE MOTOR OU ROTOR,STANDING,OPERA«√O ESPECIALIZADA,LEVE,0,5/31/2019
